"Date","Days","Open","High","Low","Settle"
1199750400000,6522,471,479.75,471,478.75
1199836800000,6523,480.25,481.5,476,477.25
1199923200000,6524,476,478.25,471,475
1200009600000,6525,495,495,495,495
1200268800000,6528,511.5,515,508,512
1200355200000,6529,508,519,506,509
1200441600000,6530,505.5,505.5,496.75,502.5
1200528000000,6531,509,513.75,500.25,502
1200614400000,6532,498.5,502.5,494.75,498.25
1200960000000,6536,484.5,498.5,480.5,489
1201046400000,6537,489,489,469,469.25
1201132800000,6538,481,489.25,479.75,489.25
1201219200000,6539,498,504.5,493.5,498.25
1201478400000,6542,494,503.25,490.25,502.25
1201564800000,6543,505,506.75,497,501
1201651200000,6544,499.5,501.5,494.5,498.5
1201737600000,6545,495,505,492,501.25
1201824000000,6546,506,509.5,499.5,500.5
1202083200000,6549,505.5,511,503,510.5
1202169600000,6550,507.25,511.25,505,509.25
1202256000000,6551,514,528.75,500,501.5
1202342400000,6552,502.5,503.5,491,499.5
1202428800000,6553,507,519,503,508
1202688000000,6556,500.5,504.5,492.5,503.5
1202774400000,6557,501,504.75,495,497.75
1202860800000,6558,494.5,498.75,492.5,497
1202947200000,6559,502,512.5,502,511
1203033600000,6560,516,517,510.5,514.75
1203379200000,6564,521,524.5,515.5,520
1203465600000,6565,520,524,513.5,523.5
1203552000000,6566,525,525.5,513.5,524.5
1203638400000,6567,524,524,519.5,522.25
1203897600000,6570,525.75,541.75,525.75,533.25
1203984000000,6571,523,533.25,517,530.5
1204070400000,6572,519.5,529.5,519.5,525
1204156800000,6573,523,544,522.5,543.25
1204243200000,6574,543,547,541,546
1204502400000,6577,556,561.5,544,555.5
1204588800000,6578,556,557.5,535.5,543
1204675200000,6579,550.5,562,546.5,557
1204761600000,6580,560,560,547,557
1204848000000,6581,546,556,529.5,533.5
1205107200000,6584,524,556,516.5,555.5
1205193600000,6585,556,570,552,564
1205280000000,6586,559.5,562,551,556.75
1205366400000,6587,557.75,568,553.25,559.75
1205452800000,6588,559.75,565.5,541,545.5
1205712000000,6591,559,567.25,539.25,539.25
1205798400000,6592,533.25,549.5,528,547.25
1205884800000,6593,547,548.75,527.25,527.25
1205971200000,6594,525,526.5,507.25,507.5
1206316800000,6598,515,525.5,514.75,524.75
1206403200000,6599,535,544.75,535,544.75
1206489600000,6600,553.5,561,546,552.25
1206576000000,6601,549,557.5,547,555.5
1206662400000,6602,551,562,547.5,560.5
1206921600000,6605,579,588,557.5,567.25
1207008000000,6606,570,587.75,562,584
1207094400000,6607,587,599,587,595.75
1207180800000,6608,597,602.5,590.75,600
1207267200000,6609,599.75,601.5,595.5,598
1207526400000,6612,600,600,587.5,590
1207612800000,6613,589.5,594.25,589,591.25
1207699200000,6614,600.25,616,592.75,605
1207785600000,6615,610,610,593,594.25
1207872000000,6616,595,595,583.75,584.25
1208131200000,6619,590,594,587,591.75
1208217600000,6620,599,609,597,606
1208304000000,6621,607,608.25,600,603.5
1208390400000,6622,607,609,599,603.5
1208476800000,6623,594,602.5,591,599.5
